,age,Pupil,VA,FixLoss_times,Ca_trial,FixLose_pcnt,FN,FP,MD10_2,PSD,PSD_p,fovea,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,RGC_HFA,RGC_HFA9,RGC_OCT,wRGC,wRGC9,CSFI,CSFI/9,cpRNFL,Disc_Area,gl1,gl2,gl3,gl4,gl5,gl6,gl7,gl8,gl9,gl10,gl11,gl12,gl13,gl14,gl15,gl16,gl17,gl18,gl19,gl20,gl21,gl22,gl23,gl24,gl25,gl26,gl27,gl28,gl29,gl30,gl31,gl32,gl33,gl34,gl35,gl36,gl37,gl38,gl39,gl40,gl41,gl42,gl43,gl44,gl45,gl46,gl47,gl48,gl49,gl50,gl51,gl52,gl53,gl54,gl55,gl56,gl57,gl58,gl59,gl60,gl61,gl62,gl63,gl64,gl65,gl66,gl67,gl68,gc1,gc2,gc3,gc4,gc5,gc6,gc7,gc8,gc9,gc10,gc11,gc12,gc13,gc14,gc15,gc16,gc17,gc18,gc19,gc20,gc21,gc22,gc23,gc24,gc25,gc26,gc27,gc28,gc29,gc30,gc31,gc32,gc33,gc34,gc35,gc36,gc37,gc38,gc39,gc40,gc41,gc42,gc43,gc44,gc45,gc46,gc47,gc48,gc49,gc50,gc51,gc52,gc53,gc54,gc55,gc56,gc57,gc58,gc59,gc60,gc61,gc62,gc63,gc64,gc65,gc66,gc67,gc68,expectedRGCnumber,withinM(D),withinM(M),AVERAGETHICKNESS,SYMMETRY,QUADRANT_T,QUADRANT_S,QUADRANT_N,QUADRANT_I,CLOCKHOUR_1,CLOCKHOUR_2,CLOCKHOUR_3,CLOCKHOUR_4,CLOCKHOUR_5,CLOCKHOUR_6,CLOCKHOUR_7,CLOCKHOUR_8,CLOCKHOUR_9,CLOCKHOUR_10,CLOCKHOUR_11,CLOCKHOUR_12,GC_AVERAGE,GC_MINIMUM,GC_TEMPSUP,GC_SUP,GC_NASSUP,GC_NASINF,GC_INF,GC_TEMPINF,RNFL_AVERAGE,RNFL_MINIMUM,RNFL_TEMPSUP,RNFL_SUP,RNFL_NASSUP,RNFL_NASINF,RNFL_INF,RNFL_TEMPINF,repeated_diseasename,times,repeated,RGC_QUADRANT_I,RGC_QUADRANT_N,RGC_QUADRANT_S,RGC_QUADRANT_T,RGC_CH1,RGC_CH2,RGC_CH3,RGC_CH4,RGC_CH5,RGC_CH6,RGC_CH7,RGC_CH8,RGC_CH9,RGC_CH10,RGC_CH11,RGC_CH12,RGC_OCT2
age,1.0,0.263787326017,-0.229794481884,0.0233953208176,0.140615134791,0.0104492600862,0.0151607820591,-0.0257627466123,-0.0515795488414,0.0982989621462,-0.00758400879319,0.00197004113764,-0.0778034911154,-0.0920812323737,-0.0681962770603,-0.0677398619616,-0.0675931717625,-0.124784552697,-0.121875395316,-0.140448310101,-0.0695646667682,-0.0620985181762,-0.0573783184598,-0.112065444733,-0.141030390474,-0.130738927906,-0.114936166407,-0.141006074835,-0.0574523358132,-0.0581886103019,-0.0982883732455,-0.130182965995,-0.0487704414513,-0.0248302120527,-0.00695116039406,-0.0469305381709,-0.0966617633059,-0.0721105983149,-0.0657949879455,-0.0684110946332,-0.0607670459934,0.0466402853268,0.0210288900245,0.0313231229717,0.0483003426317,-0.00847374731135,-0.158012359199,-0.156264319483,-0.169892125642,-0.0894821276714,-0.0537334841517,0.0325837630304,0.0272307127812,0.0221881120604,0.0277232462005,0.00864179683476,-0.15381024612,-0.15946333685,-0.101046234141,-0.0494126207409,-0.0108551756151,0.0190566270001,0.0333682663762,0.0241110237555,-0.10696830493,-0.156298230842,-0.162586401097,-0.0801726492111,-0.00655422830339,-0.0484238707446,-0.0452665775373,-0.0442435542281,-0.128795358975,-0.163441132561,-0.153334050745,-0.100154585046,-0.0965382910669,-0.0969781845479,-0.11939628046,-0.0959790033035,-0.161706858202,-0.161706858202,-0.217789158996,-0.0441430360737,-0.189283699684,-0.158549679905,0.0376613185556,-0.135803177088,-0.0155642840614,-0.0778034911154,-0.0920812323737,-0.0681962770603,-0.0677398619616,-0.0675931717625,-0.124784552697,-0.121875395316,-0.140448310101,-0.0695646667682,-0.0620985181762,-0.0573783184598,-0.112065444733,-0.141030390474,-0.130738927906,-0.114936166407,-0.141006074835,-0.0574523358132,-0.0581886103019,-0.0982883732455,-0.130182965995,-0.0487704414513,-0.0248302120527,-0.00695116039406,-0.0469305381709,-0.0966617633059,-0.0721105983149,-0.0657949879455,-0.0684110946332,-0.0607670459934,0.0466402853268,0.0210288900245,0.0313231229717,0.0483003426317,-0.00847374731135,-0.158012359199,-0.156264319483,-0.169892125642,-0.0894821276714,-0.0537334841517,0.0325837630304,0.0272307127812,0.0221881120604,0.0277232462005,0.00864179683476,-0.15381024612,-0.15946333685,-0.101046234141,-0.0494126207409,-0.0108551756151,0.0190566270001,0.0333682663762,0.0241110237555,-0.10696830493,-0.156298230842,-0.162586401097,-0.0801726492111,-0.00655422830339,-0.0484238707446,-0.0452665775373,-0.0442435542281,-0.128795358975,-0.163441132561,-0.153334050745,-0.100154585046,-0.0965382910669,-0.0969781845479,-0.11939628046,-0.0959790033035,-0.125906968823,-0.131295492029,-0.135969237847,-0.152280173691,-0.136444849664,-0.187495292385,-0.175194905402,-0.184478290076,-0.144260995422,-0.174584771611,-0.156705748561,-0.179647560303,-0.172499444374,-0.173813434899,-0.154823396736,-0.178380450359,-0.155928384721,-0.149282836527,-0.170307015239,-0.17637684111,-0.14784592394,-0.139581694845,-0.106971848942,-0.129789464385,-0.147997194681,-0.129369364387,-0.118863834481,-0.132058144097,-0.145647307865,-0.0426499358791,-0.0665683136771,-0.0578748820368,-0.0163527279827,-0.0898823920789,-0.196566980865,-0.175528297355,-0.195020735145,-0.157370205416,-0.158811103051,-0.0927380887286,-0.0586610092466,-0.0557510358878,-0.0255262523889,-0.106863598814,-0.16326595972,-0.174318490511,-0.171829947642,-0.138199843885,-0.115333269565,-0.107327475827,-0.0786942803609,-0.0905909441588,-0.157789864726,-0.17287981207,-0.202909363097,-0.154089757963,-0.13313576858,-0.126597825842,-0.113787179054,-0.12135389449,-0.141104240145,-0.202191704754,-0.175160356646,-0.149820801461,-0.153269893634,-0.149431273244,-0.155344900267,-0.136146289359,-0.838274663534,,,-0.135803177088,,-0.111431664014,-0.140076738925,-0.0803786754661,-0.075232912951,-0.101016976168,-0.0553599646611,-0.0553985848122,-0.110113692517,0.0357425469187,-0.0364414412237,-0.133798911891,-0.112447165165,-0.0215809141581,-0.117452208659,-0.123386757062,-0.103023012944,0.043249643966,-0.0567124983969,-0.00576675683317,0.0534893717544,0.115670295565,0.0671666516832,0.00330140677415,-0.0315393911089,0.00767939954447,0.130526725565,0.0234944545979,-0.0577195465773,0.00980232132955,0.0421428279714,-0.0121814275351,0.0441548383058,-0.166949297386,0.0891971649386,0.0127956061055,-0.187506863049,-0.215908574549,-0.223378637124,-0.215425466298,-0.224432866337,-0.208369013844,-0.199899370238,-0.229850678466,-0.168380788646,-0.167492305124,-0.197996093653,-0.214715549552,-0.187437756015,-0.211029868934,-0.207653329701,-0.202854532256,-0.217789158996
Pupil,0.263787326017,1.0,0.073855326094,0.0200224462915,-0.149527232748,0.0317646644251,0.146719221202,0.138982956924,0.227405298896,-0.144458639815,0.093524635676,0.206350483842,0.0697412941248,0.0750709198223,0.0863458811074,0.0695407591169,0.0825446013178,0.0995140161212,0.102912264522,0.0762267378302,0.11504900894,0.097064433865,0.139717420256,0.193633935472,0.169741800736,0.180876019726,0.169317169946,0.167191198195,0.134609809802,0.146568935406,0.192769376673,0.161383709194,0.19144650966,0.188614853479,0.197619027345,0.185480136391,0.128843557275,0.162944661591,0.138383888293,0.169263450351,0.159485355147,0.192952891254,0.211585201875,0.209876300999,0.207607038146,0.185603155844,0.151474437143,0.161832487514,0.171533571856,0.155203023459,0.116748438083,0.198760879693,0.197099465363,0.223204370154,0.238422939372,0.232634289241,0.145541548495,0.170169544453,0.15648432206,0.133383804759,0.128990797477,0.188664388243,0.191456326142,0.188982120587,0.179044320302,0.160464902702,0.178631462495,0.169219767924,0.148284299365,0.153711898821,0.150759182952,0.169400604427,0.177496916876,0.148639035061,0.17708690389,0.180381066191,0.180924541464,0.162020364603,0.158580402461,0.175605257746,0.1782001599,0.1782001599,0.175326815205,-0.0134173201994,0.187576604068,-0.0375348145001,-0.226423310208,0.0842428576784,-0.0332512855552,0.0697412941248,0.0750709198223,0.0863458811074,0.0695407591169,0.0825446013178,0.0995140161212,0.102912264522,0.0762267378302,0.11504900894,0.097064433865,0.139717420256,0.193633935472,0.169741800736,0.180876019726,0.169317169946,0.167191198195,0.134609809802,0.146568935406,0.192769376673,0.161383709194,0.19144650966,0.188614853479,0.197619027345,0.185480136391,0.128843557275,0.162944661591,0.138383888293,0.169263450351,0.159485355147,0.192952891254,0.211585201875,0.209876300999,0.207607038146,0.185603155844,0.151474437143,0.161832487514,0.171533571856,0.155203023459,0.116748438083,0.198760879693,0.197099465363,0.223204370154,0.238422939372,0.232634289241,0.145541548495,0.170169544453,0.15648432206,0.133383804759,0.128990797477,0.188664388243,0.191456326142,0.188982120587,0.179044320302,0.160464902702,0.178631462495,0.169219767924,0.148284299365,0.153711898821,0.150759182952,0.169400604427,0.177496916876,0.148639035061,0.17708690389,0.180381066191,0.180924541464,0.162020364603,0.158580402461,0.175605257746,0.10008308326,0.118935582615,0.103166436571,0.0832870840627,0.107080731829,0.116456624069,0.116933604078,0.0999271683384,0.120361716088,0.0981820002324,0.100137437407,0.138690801376,0.157713791778,0.130544396726,0.147128307862,0.159745231724,0.116383990036,0.122396438892,0.120617405117,0.120246945979,0.139952415588,0.140380507389,0.186447792424,0.156273716999,0.121472073155,0.130273879717,0.116658765939,0.147230766201,0.131459460945,0.124508100824,0.16495752118,0.166028412769,0.147101263582,0.126789210325,0.153928744424,0.159449740457,0.155967685294,0.137557211067,0.106327889434,0.139725036396,0.160456609833,0.1728549919,0.157809927393,0.151482034935,0.179420811654,0.163573413526,0.125668375513,0.130317848696,0.16115794097,0.153075325393,0.16311690873,0.139411475247,0.183603160326,0.195921997535,0.167374766152,0.154164436171,0.139948063255,0.186678510201,0.183869345843,0.1856416357,0.209990033593,0.180231238035,0.185019224995,0.203925023302,0.195673074191,0.205765719001,0.175065400415,0.17001000661,-0.237728033494,,,0.0842428576784,,0.129052184974,0.12097002026,-0.20353384591,0.110400001761,-0.0611767776315,-0.13432180421,-0.180366310225,-0.226338649108,0.121396112969,0.159404976531,0.0268447254653,0.067891145371,0.0350864302699,0.190440534071,0.200717065526,0.0924120085949,0.214776787119,0.225400273414,0.225585636168,0.148191661862,0.18736752207,0.198927082053,0.211253269281,0.177417347399,0.209876726738,0.166506988426,0.140434551527,0.171038128659,0.144876769384,0.184000654373,0.210594773825,0.189329333328,0.028391733803,-0.01908527925,0.00685521646008,0.173473796464,0.122108365171,0.184032614692,0.184711202346,0.115668175648,0.113063990729,0.122523338829,0.117204806679,0.182458729276,0.197696868765,0.127748453741,0.155575904277,0.171644119865,0.207346902604,0.230071266334,0.156395389225,0.175326815205
VA,-0.229794481884,0.073855326094,1.0,0.000534257620386,-0.156248623233,0.0120505774792,0.350301148224,0.0120638540012,0.615178400798,-0.204523174213,0.121519386757,0.711636769753,0.393614429371,0.386917167882,0.411483070048,0.374724340403,0.354774217015,0.342243723283,0.333067320812,0.329745754506,0.395809782967,0.36164755303,0.331360252817,0.342100809171,0.376641928425,0.408079413909,0.387389584136,0.360370431149,0.405243295763,0.34724109085,0.341553145879,0.39080255374,0.485397224428,0.533290624209,0.526864967693,0.521855463826,0.407166777414,0.373501120037,0.341303311858,0.406305825953,0.507142724871,0.630448798696,0.637834385165,0.63187606054,0.631118278267,0.603331385688,0.404394006102,0.407561158574,0.452121095998,0.5295760776,0.64856048914,0.735438764331,0.728482205351,0.719764467763,0.697414842509,0.69563364972,0.406470203894,0.430504466943,0.538283105152,0.547176901629,0.66176350362,0.707382487371,0.696488064702,0.698962030114,0.398741824324,0.40054480206,0.455507831472,0.520763321709,0.526255472855,0.577411860059,0.606633624468,0.594029131464,0.410063058639,0.395221708043,0.395576642658,0.451394610136,0.50082392641,0.497437080907,0.367452835748,0.338266796422,0.600593340045,0.600593340045,0.537806003687,0.426962211643,0.587377556362,-0.367719650625,-0.563801811714,0.318623633093,-0.125038518614,0.393614429371,0.386917167882,0.411483070048,0.374724340403,0.354774217015,0.342243723283,0.333067320812,0.329745754506,0.395809782967,0.36164755303,0.331360252817,0.342100809171,0.376641928425,0.408079413909,0.387389584136,0.360370431149,0.405243295763,0.34724109085,0.341553145879,0.39080255374,0.485397224428,0.533290624209,0.526864967693,0.521855463826,0.407166777414,0.373501120037,0.341303311858,0.406305825953,0.507142724871,0.630448798696,0.637834385165,0.63187606054,0.631118278267,0.603331385688,0.404394006102,0.407561158574,0.452121095998,0.5295760776,0.64856048914,0.735438764331,0.728482205351,0.719764467763,0.697414842509,0.69563364972,0.406470203894,0.430504466943,0.538283105152,0.547176901629,0.66176350362,0.707382487371,0.696488064702,0.698962030114,0.398741824324,0.40054480206,0.455507831472,0.520763321709,0.526255472855,0.577411860059,0.606633624468,0.594029131464,0.410063058639,0.395221708043,0.395576642658,0.451394610136,0.50082392641,0.497437080907,0.367452835748,0.338266796422,0.382438866078,0.344307706903,0.402102258549,0.384579749843,0.342473288241,0.321385710804,0.298207920859,0.307339091101,0.384863260741,0.361976634467,0.327654482316,0.337606509514,0.341500344155,0.366934907913,0.376663358819,0.338303945839,0.384523818411,0.361652588897,0.348245443431,0.361362302326,0.42022200437,0.488569634945,0.488826613421,0.475442429392,0.347455743685,0.36177160497,0.354042636678,0.371337955035,0.440945116154,0.530072586071,0.572329514381,0.575194680114,0.56991295011,0.549321974189,0.384457943537,0.41644374957,0.460783224454,0.508166545797,0.564866551622,0.583669243137,0.606297649937,0.630140391023,0.618135272374,0.480522352493,0.401963516223,0.464866696685,0.524136458865,0.529304823845,0.584535848429,0.615141731616,0.631314080075,0.614442909685,0.384354150306,0.433533527722,0.473147515226,0.501346733906,0.489203404057,0.550539257905,0.563423750127,0.53877449928,0.378544128639,0.404812821082,0.424229172961,0.454654117048,0.476656539248,0.465063399816,0.365197798062,0.345904640246,0.123927753564,,,0.318623633093,,0.263358560589,0.33852655357,-0.12823269314,0.332466925374,0.223931343375,-0.0369192120027,-0.154814855523,-0.148754325079,0.0888071291459,0.309455752838,0.347333629609,0.225498829695,0.0892830153064,0.293062008403,0.282849312539,0.288070558709,0.417481952591,0.391980375462,0.422270247096,0.345988453691,0.421105240643,0.374486619407,0.297524112425,0.325136567724,0.451735426434,0.0813915184192,0.143846188171,0.429823618206,0.546842505526,0.464662567745,0.34010706754,0.166411801477,0.0106978128255,0.0955096173474,-0.0460795392303,0.496724237873,0.521311766237,0.533745938625,0.523338982895,0.543209139033,0.507998618146,0.499670139164,0.51850828536,0.488635314366,0.469812297392,0.472185412844,0.504032861221,0.520719717522,0.494255416416,0.485099716427,0.491900833942,0.537806003687
FixLoss_times,0.0233953208176,0.0200224462915,0.000534257620386,1.0,0.096958364203,0.990969418387,0.0233401354186,0.314448846813,-0.0285296783785,-0.0145033258229,-0.00862920856467,-0.00164811531221,-0.022899294717,-0.0146182686316,-0.00155176539391,-0.0375254646556,-0.0407313279683,-0.00712855441576,-0.00193236528014,-0.00573339434425,-0.0176343554909,-0.0244908651938,-0.0160198113045,-0.0108202984506,0.0362274022475,0.0533974076846,0.0405045552745,0.0147721988715,-0.0246548194496,-0.0396471092149,-0.0250820256828,0.0156703947238,0.00316845029332,0.0157689783974,0.0236769722585,0.00412808871143,-0.0206284307058,-0.0678399598924,-0.0557654413697,-0.0228458787746,-0.000997177082438,0.0220988103474,0.0347256325758,0.0373583170987,0.0644122918319,0.0706362216265,-0.0767781382505,-0.0483112722675,-0.0559082902572,-0.10648613938,-0.0931632131596,-0.0261504059941,-0.0162999979477,0.0166084013978,0.0556735160391,0.0506348705911,-0.0522170480649,-0.0521626140814,-0.0650006377954,-0.109366826328,-0.0821604634413,-0.0457573511576,-0.0325096433412,-0.0245569408574,-0.0406274390884,-0.0314229116301,-0.0741737403257,-0.0678541201382,-0.0789836897806,-0.0901490234945,-0.0648199442549,-0.056004870266,-0.031771845586,-0.0324681147006,-0.0298648707593,-0.0376664869002,-0.034344237546,-0.0346247969395,-0.0229949924846,-0.000685216842489,-0.0701828103938,-0.0701828103938,-0.0303521588395,-0.0408088045388,-0.0387233169817,0.0211240328438,0.0303516922007,-0.0149216087341,-0.106265190458,-0.022899294717,-0.0146182686316,-0.00155176539391,-0.0375254646556,-0.0407313279683,-0.00712855441576,-0.00193236528014,-0.00573339434425,-0.0176343554909,-0.0244908651938,-0.0160198113045,-0.0108202984506,0.0362274022475,0.0533974076846,0.0405045552745,0.0147721988715,-0.0246548194496,-0.0396471092149,-0.0250820256828,0.0156703947238,0.00316845029332,0.0157689783974,0.0236769722585,0.00412808871143,-0.0206284307058,-0.0678399598924,-0.0557654413697,-0.0228458787746,-0.000997177082438,0.0220988103474,0.0347256325758,0.0373583170987,0.0644122918319,0.0706362216265,-0.0767781382505,-0.0483112722675,-0.0559082902572,-0.10648613938,-0.0931632131596,-0.0261504059941,-0.0162999979477,0.0166084013978,0.0556735160391,0.0506348705911,-0.0522170480649,-0.0521626140814,-0.0650006377954,-0.109366826328,-0.0821604634413,-0.0457573511576,-0.0325096433412,-0.0245569408574,-0.0406274390884,-0.0314229116301,-0.0741737403257,-0.0678541201382,-0.0789836897806,-0.0901490234945,-0.0648199442549,-0.056004870266,-0.031771845586,-0.0324681147006,-0.0298648707593,-0.0376664869002,-0.034344237546,-0.0346247969395,-0.0229949924846,-0.000685216842489,-0.0591807384239,-0.0512252723168,-0.0463801305594,-0.075732795766,-0.0771943701533,-0.0632896784253,-0.031520999856,-0.0430190460116,-0.0349687823302,-0.0636362122625,-0.0634991714261,-0.0407188458428,-0.0313769055514,0.00375083498028,0.0150481938313,-0.0219929098352,-0.0484946152808,-0.0719673451085,-0.0646483495264,-0.0181089961918,-0.0288566777966,-0.0448157430667,-0.0325303949302,-0.0393138443639,-0.0401557868923,-0.0649995025221,-0.068957705888,-0.0687155649482,-0.0290813455524,-0.0488972110442,-0.046060054225,-0.0205519953052,0.0063988305115,0.0092143560553,-0.0537454272581,-0.0653434280332,-0.083740494041,-0.13149573239,-0.111826823568,-0.0893130987968,-0.0866872227691,-0.0594809283524,-0.00713258389491,0.030091652029,-0.0642855019315,-0.0563446150364,-0.0823945675432,-0.0743560336202,-0.0538660584401,-0.0593162532916,-0.054179321177,-0.0413657941208,-0.0350821408855,-0.0329190856268,-0.0635800110959,-0.0605839315529,-0.0658244999589,-0.0740293505518,-0.0625817298622,-0.0436187180517,-0.0266404882328,-0.0139449933532,-0.025604407614,-0.0352912442952,-0.00748411201229,-0.034453189171,-0.055749060403,-0.0205448414303,-0.0786074286069,,,-0.0149216087341,,0.00438137751335,-0.0205465038685,-0.000366733394171,-0.02026274734,0.00559330061852,-0.0196965686185,0.0192072338107,0.0136018406818,0.00304336249713,-0.0288259939439,-0.018804579063,0.0230474161723,0.00444421227211,-0.0188967661834,-0.0315974658165,-0.016779974135,-0.0306629148876,-0.0255469004661,-0.0480658472702,-0.024810157324,-0.03396006552,-0.000309502969814,-0.0029033665793,-0.0445430420294,-0.052050584487,0.00331730790541,-0.074088365195,-0.0820954924063,-0.0292714600113,-0.0161791725475,-0.0291771542999,-0.0257720481067,-0.0451524245727,0.00377436430408,-0.0437024181446,-0.0301273135723,-0.022530425469,-0.0362273063095,-0.0234996448696,-0.0272247544777,-0.0280615095193,-0.01799747888,-0.0105196290023,-0.0244833382422,-0.0348349853716,-0.0270532468026,-0.0154205867166,-0.0247048864544,-0.0331279219015,-0.0407915128149,-0.0329824309251,-0.0303521588395
Ca_trial,0.140615134791,-0.149527232748,-0.156248623233,0.096958364203,1.0,0.0155679366204,0.212665757828,0.0637143090483,-0.33121556116,0.577044257977,-0.311636412842,-0.11781852335,-0.208047554716,-0.260275044929,-0.187337158631,-0.225566293913,-0.288750705903,-0.321373930612,-0.316201922839,-0.331513306326,-0.244589682007,-0.229018214096,-0.305484050853,-0.335044631469,-0.337829033709,-0.313876908322,-0.295078383171,-0.352769538385,-0.285684572884,-0.282191795872,-0.329572751874,-0.304257959067,-0.244166377673,-0.278295611704,-0.269476433409,-0.257989033149,-0.290964105952,-0.278471099988,-0.279094949814,-0.288403043239,-0.165575935448,-0.13404331115,-0.122364115627,-0.112231896942,-0.145574052571,-0.158410479707,-0.322609928008,-0.325425730487,-0.296558716033,-0.194499031398,-0.148351457411,-0.153646350082,-0.188511345051,-0.182839700875,-0.15855101164,-0.146872085013,-0.316092425886,-0.284440619005,-0.261635953223,-0.176416552369,-0.163602771684,-0.179469410597,-0.180992704961,-0.151415257662,-0.301109220259,-0.303274412463,-0.283167223014,-0.234702748503,-0.213317650443,-0.162579591392,-0.182756965079,-0.180802184376,-0.324959446369,-0.311148424563,-0.315843905244,-0.293526234234,-0.272483597187,-0.268684699051,-0.303871100258,-0.275342262977,-0.448003474564,-0.448003474564,-0.511033590589,0.237054996795,-0.497276304867,-0.270258896416,0.48504222429,-0.382289550558,0.0192795781415,-0.208047554716,-0.260275044929,-0.187337158631,-0.225566293913,-0.288750705903,-0.321373930612,-0.316201922839,-0.331513306326,-0.244589682007,-0.229018214096,-0.305484050853,-0.335044631469,-0.337829033709,-0.313876908322,-0.295078383171,-0.352769538385,-0.285684572884,-0.282191795872,-0.329572751874,-0.304257959067,-0.244166377673,-0.278295611704,-0.269476433409,-0.257989033149,-0.290964105952,-0.278471099988,-0.279094949814,-0.288403043239,-0.165575935448,-0.13404331115,-0.122364115627,-0.112231896942,-0.145574052571,-0.158410479707,-0.322609928008,-0.325425730487,-0.296558716033,-0.194499031398,-0.148351457411,-0.153646350082,-0.188511345051,-0.182839700875,-0.15855101164,-0.146872085013,-0.316092425886,-0.284440619005,-0.261635953223,-0.176416552369,-0.163602771684,-0.179469410597,-0.180992704961,-0.151415257662,-0.301109220259,-0.303274412463,-0.283167223014,-0.234702748503,-0.213317650443,-0.162579591392,-0.182756965079,-0.180802184376,-0.324959446369,-0.311148424563,-0.315843905244,-0.293526234234,-0.272483597187,-0.268684699051,-0.303871100258,-0.275342262977,-0.335236416574,-0.372973905965,-0.321654745396,-0.379261630772,-0.436079802633,-0.471523161436,-0.450466681297,-0.448884603716,-0.386743661951,-0.412857189345,-0.476914050694,-0.488746593143,-0.473568446946,-0.454692904863,-0.440682368298,-0.453228075404,-0.424063211188,-0.459481868282,-0.484303614017,-0.471451926319,-0.426829390859,-0.42201462555,-0.406867129971,-0.374844387607,-0.400085071392,-0.430162193814,-0.440026357113,-0.467944751624,-0.37607917264,-0.300463467802,-0.291239819824,-0.268802989404,-0.255610784093,-0.247316484394,-0.373896324865,-0.414020371822,-0.423353278822,-0.381710316078,-0.298638012099,-0.255866745531,-0.246507610029,-0.253737670871,-0.234471250297,-0.182532863679,-0.391248188752,-0.392589068836,-0.365713734659,-0.346936423786,-0.274322229474,-0.254537294805,-0.257732586619,-0.243909861344,-0.381116583251,-0.408325172158,-0.389121350985,-0.384711330455,-0.343324079955,-0.332348592569,-0.323629572328,-0.287296262622,-0.370885153599,-0.407724556998,-0.419548191538,-0.410377870671,-0.381204569319,-0.379329566712,-0.387708510825,-0.344580883111,-0.107981712535,,,-0.382289550558,,-0.411227915324,-0.27574880868,-0.0374195831133,-0.369615347089,-0.0163852185906,-0.0828856607626,-0.0640206404819,0.0541980972136,-0.125870790524,-0.327827464338,-0.388820785408,-0.36279869748,-0.236446842384,-0.391399673167,-0.388150050955,-0.171332923236,-0.361705614093,-0.454412113352,-0.35052850514,-0.244933912017,-0.234027606585,-0.341276007532,-0.392667570588,-0.375366814771,-0.418277811195,-0.219603655207,-0.255483303729,-0.348677260875,-0.247788160752,-0.383445455759,-0.450755587819,-0.343473137662,-0.0385323421584,0.0988502115565,-0.000843246346141,-0.505123402206,-0.465366906529,-0.481196517014,-0.519135333021,-0.40548764319,-0.457700899492,-0.462952467882,-0.441885954956,-0.454891378917,-0.487030990616,-0.500894972284,-0.505792984771,-0.490290252484,-0.503463593026,-0.51213744033,-0.429087210663,-0.511033590589
